 Timestamp,FIT101,LIT101,AIT201,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT401,AIT402,FIT401,LIT401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601
2015/12/25 3:25,2.624027,732.9275,267.143,8.42111,322.8403,0,2.253665,0,1010.358,148.8032,169.2899,1.694935,859.6693133,7.886632,160.0103,268.9695,11.11254,1.706486,1.22672,0.741158,0.3093233,255.5915,0.961138,194.165,6.41E-05
2015/12/25 3:26,2.605131,763.5054,267.1751,8.425276,323.353,0,2.269671,0,1010.318,148.8032,169.1361,1.699548,839.7648067,7.886632,159.4207,269.0977,11.11254,1.705716,1.261432,0.7437186,0.3106043,255.8639,1.025214,194.5655,6.41E-05
2015/12/25 3:27,2.487589,792.0814,267.143,8.424314,323.6862,0,2.269671,0,1010.118,148.8032,168.8798,1.703265,819.2463533,7.886632,159.2412,269.0336,11.15099,1.70828,1.254003,0.7437186,0.3106043,255.96,1.025214,194.4533,6.41E-05
2015/12/25 3:28,0,811.747,267.2071,8.425596,324.0707,0,9.930213,2.246293,1004.47,148.8032,168.8798,1.698779,799.487955,7.88503,158.9849,269.0336,11.18944,1.703922,1.270783,0.7437186,0.3103481,255.223,0.9771569,193.9246,6.41E-05
2015/12/25 3:29,0,811.0405,267.2071,8.420149,324.404,0,20.19656,2.219133,981.2388,148.8032,168.5209,1.696088,780.7709617,7.885991,158.8567,269.0656,11.11254,1.700718,1.245293,0.7437186,0.3102841,255.191,1.025214,193.8445,6.41E-05
2015/12/25 3:30,0,812.5321,267.2712,8.422071,324.6347,0,20.15494,2.218108,955.5242,148.8032,168.4953,1.692756,780.4620733,7.883748,158.3184,269.2258,11.11254,1.703922,1.258742,0.7415421,0.3103481,255.191,1.025214,193.7003,6.41E-05
2015/12/25 3:31,0,811.5508,267.2712,8.425917,324.9423,0,20.08771,2.214137,929.4893,148.8032,168.5209,1.694422,786.1362483,7.886632,158.8823,268.8093,11.26634,1.703538,1.262713,0.7433345,0.3104122,255.2711,1.025214,194.0047,6.41E-05
2015/12/25 3:32,0,812.3358,267.3353,8.417906,325.3012,0,20.13893,2.213624,903.6145,148.8032,168.8798,1.691218,791.6553517,7.886632,158.908,268.617,11.07408,1.707639,1.259255,0.7430785,0.3105403,255.4473,1.009195,194.1489,6.41E-05
2015/12/25 3:33,0,812.5321,267.3353,8.416304,325.5319,0,20.10372,2.213624,875.8972,148.8032,169.1105,1.700445,796.791215,7.885671,159.0105,268.4889,11.07408,1.707383,1.263097,0.7439747,0.3084265,255.8479,1.041233,194.3252,6.41E-05
2015/12/25 3:34,0,812.6106,267.3353,8.420149,325.8139,0,20.0461,2.216443,848.9009,148.8032,169.1105,1.697882,801.9584767,7.883748,159.3694,268.4568,11.18944,1.706486,1.235046,0.7438467,0.3105403,255.3993,1.057252,194.0688,6.41E-05
2015/12/25 3:35,0,813.0031,267.3353,8.420149,326.1215,0,20.12293,2.2126,823.7872,148.8032,169.3668,1.700061,805.951685,7.88503,159.2925,268.2966,11.07408,1.707126,1.261816,0.7433345,0.3086186,255.8639,1.025214,194.2931,6.41E-05
2015/12/25 3:36,0,812.9246,267.3673,8.423674,326.4547,0,20.0589,2.211318,795.7095,148.8032,169.3668,1.69596,812.1943167,7.884068,159.4719,268.2646,11.07408,1.708921,1.261304,0.7424383,0.3081062,255.8318,1.025214,194.3092,6.41E-05
2015/12/25 3:37,0,789.844,267.3033,8.356704,339.4001,2.469228,20.13253,2.212728,792.1447,148.8032,169.495,1.697498,816.3291383,7.884389,159.6001,268.0082,11.07408,1.708024,1.292046,0.7419262,0.3086827,255.7838,1.025214,194.4533,6.41E-05
2015/12/25 3:38,0,761.582,267.2712,8.356704,338.1697,2.464742,20.10052,2.210294,793.5866,148.8032,169.6488,1.692884,821.6399583,7.884389,159.9077,267.9441,11.07408,1.704307,1.275778,0.7437186,0.3100919,255.207,1.025214,193.9246,6.41E-05
2015/12/25 3:39,0,732.0247,267.2712,8.358306,337.6057,2.461923,20.08451,2.208756,798.2729,148.8032,169.8795,1.699933,826.8732383,7.884389,159.677,267.8159,10.99718,1.707126,1.247086,0.7424383,0.3103481,255.7998,1.009195,194.4533,6.41E-05
2015/12/25 3:40,0,702.6244,267.2071,8.356704,336.9905,2.457438,20.11653,2.21119,798.7936,148.8032,169.9564,1.69596,831.45412,7.884389,160.1128,267.848,11.11254,1.70546,1.271679,0.7435906,0.3105403,255.6396,1.025214,194.2451,0
2015/12/25 3:41,0,670.0839,267.2071,8.356704,336.888,2.455131,20.19976,2.209653,803.4799,148.8032,170.1615,1.694679,836.914245,7.884068,160.1384,267.6237,11.26634,1.705716,1.269502,0.7435906,0.3105403,255.3512,1.025214,194.1009,0
2015/12/25 3:42,0,641.9789,267.2071,8.362792,336.5804,2.453978,20.11653,2.210037,806.9646,148.8032,170.0333,1.695704,841.5918933,7.88503,160.2666,267.4955,11.18944,1.707383,1.25554,0.7432065,0.3077859,255.7838,1.169384,194.2451,0
2015/12/25 3:43,0,614.3057,267.2071,8.357665,336.4778,2.451671,20.12613,2.209013,810.3291,148.8032,170.1615,1.702111,847.6217583,7.885671,160.3948,267.3673,10.99718,1.707767,1.254131,0.7435906,0.3083624,255.8318,1.009195,194.4694,0
2015/12/25 3:44,0,585.6119,267.2071,8.356383,336.2471,2.452696,20.16454,2.211831,814.1743,148.8032,170.1871,1.69737,852.09625,7.884389,160.5742,267.4314,10.99718,1.707126,1.254643,0.7435906,0.3103481,255.7037,1.08929,194.3252,0
2015/12/25 3:45,0,555.1517,267.2071,8.356383,336.0933,2.444366,20.08771,2.209269,817.0181,148.8032,170.0846,1.700189,856.916805,7.884389,160.4204,267.3353,11.15099,1.708921,1.271423,0.7423103,0.3104122,255.7838,1.08929,194.4213,0
2015/12/25 3:46,0,527.8711,267.1751,8.35382,336.0421,2.44616,20.0429,2.209525,818.5402,148.8032,170.2128,1.701342,862.5051217,7.883428,160.3691,267.2071,10.99718,1.708152,1.28103,0.7433345,0.3084265,255.8639,1.057252,194.4854,0
2015/12/25 3:47,0,497.2539,267.1751,8.357024,335.8113,2.44206,20.15174,2.210166,822.145,148.8032,170.2128,1.69801,867.1827783,7.884068,160.5486,267.2071,10.92028,1.711356,1.276675,0.74103,0.3103481,255.8639,1.08929,194.5815,0
2015/12/25 3:48,2.45428,496.6652,267.1751,8.360869,335.5294,2.442316,20.0621,2.210166,823.6671,148.8032,170.3922,1.697882,870.99718,7.884389,160.3691,267.2071,10.76647,1.708024,1.257589,0.7433345,0.3083624,255.7677,0.9771569,194.3092,0
2015/12/25 3:49,2.594562,495.8409,267.3033,8.350616,335.4525,2.443725,20.14213,2.207988,826.6711,148.8032,170.3409,1.698523,876.7123883,7.883748,160.8818,266.9828,10.99718,1.708664,1.262713,0.741286,0.3084265,256.0081,1.057252,194.6136,0
2015/12/25 3:50,2.611216,497.4502,267.3033,8.350616,335.4525,2.441547,20.09412,2.210166,830.8367,148.8032,170.6742,1.696729,881.2932433,7.884389,160.8049,266.8546,10.76647,1.707126,1.268861,0.7438467,0.3105403,255.7517,1.121328,194.4053,0
2015/12/25 3:51,2.520257,499.1381,267.1751,8.353179,335.4525,2.437958,20.11973,2.213881,832.3587,148.8032,170.3153,1.699805,886.5592083,7.884389,160.7536,266.6624,10.80492,1.707511,1.243884,0.7437186,0.3081062,255.944,0.9771569,194.5014,0
2015/12/25 3:52,2.428018,499.6876,267.1751,8.349013,335.3243,2.43924,20.16454,2.209525,836.3641,148.8032,170.5973,1.701727,892.1808433,7.883428,160.7024,266.8867,10.99718,1.710074,1.258486,0.740902,0.3082983,255.944,1.08929,194.5655,0
2015/12/25 3:53,2.63876,499.6091,267.2071,8.351897,335.1448,2.439881,20.08451,2.20645,840.0491,148.8032,170.546,1.696985,896.7976167,7.883748,160.9075,266.6303,10.80492,1.707639,1.254259,0.7442307,0.3084905,255.7517,1.121328,194.3893,0
2015/12/25 3:54,2.556769,501.6895,267.2071,8.350295,335.0167,2.439753,20.0429,2.209013,842.1318,148.8032,170.4178,1.701086,901.83222,7.88503,160.7024,266.8226,11.07408,1.708793,1.282183,0.7426944,0.3084265,255.7197,1.025214,194.5334,0
2015/12/25 3:55,2.447875,502.4745,267.2071,8.35382,335.0167,2.438984,20.09412,2.208244,845.2961,148.8032,170.4435,1.70083,907.03922,7.88503,160.9075,266.6944,10.88183,1.710715,1.281158,0.7435906,0.3093873,256.1042,1.025214,194.6616,0
2015/12/25 3:56,2.56926,502.3568,267.2071,8.35382,334.8372,2.437062,20.09092,2.213496,849.2614,148.8032,170.3922,1.700061,911.3086283,7.884068,160.5229,266.6944,10.95873,1.709049,1.2549,0.7421823,0.3093233,256.1042,1.025214,194.6456,0
2015/12/25 3:57,2.622426,504.4372,267.2071,8.354461,334.8372,2.436293,20.18695,2.209909,851.2241,148.808,170.3922,1.69801,917.1078017,7.884068,160.7536,266.2138,10.99718,1.707639,1.271935,0.7448708,0.3084905,255.6396,1.025214,194.181,0
2015/12/25 3:58,2.51129,504.7905,267.2071,8.35382,334.6578,2.44206,2.340099,0.03561477,855.4698,148.808,170.6485,1.698267,920.5126867,7.883748,160.6767,266.3419,10.95873,1.710203,1.254515,0.7439747,0.3083624,255.9119,1.041233,194.5495,0
2015/12/25 3:59,2.423854,506.0858,267.2071,8.353499,334.7603,2.440137,2.794673,0.3883035,881.8252,148.8032,170.5973,1.697498,915.8440133,7.88503,160.8306,266.374,10.99718,1.70687,1.278596,0.74103,0.3083624,255.5435,1.025214,194.2931,0.000128152
2015/12/25 4:00,2.644205,506.8316,267.2071,8.356383,334.5809,2.435011,9.933414,2.245012,905.3768,148.8032,170.3922,1.699933,896.1702117,7.886952,160.6767,266.3419,10.92028,1.709305,1.255156,0.7426944,0.3086186,255.7998,1.041233,194.3092,6.41E-05
2015/12/25 4:01,2.60417,508.7943,267.3033,8.353179,334.6578,2.439881,20.29899,2.243474,906.4984,148.8032,170.4435,1.698907,877.1347083,7.88535,160.6255,266.374,10.92028,1.710331,1.265531,0.7419262,0.3094513,256.0081,1.041233,194.5815,6.41E-05
2015/12/25 4:02,2.470614,510.0111,267.3033,8.350295,334.6321,2.435011,20.01409,2.211959,908.3809,148.8032,170.059,1.702624,877.4749967,7.885671,160.4204,266.8867,10.92028,1.70687,1.257974,0.7426944,0.3082983,255.5595,1.025214,194.2451,6.41E-05
2015/12/25 4:03,2.507126,514.2896,267.2071,8.35382,334.4271,2.439881,20.02689,2.212343,910.5037,148.8032,170.0077,1.698267,882.2500717,7.883748,160.3948,277.4609,10.99718,1.706998,1.271551,0.7398778,0.31022,255.928,1.105309,194.4694,6.41E-05
2015/12/25 4:04,2.644525,509.1475,267.2071,8.354461,334.4527,2.439112,19.97247,2.211575,914.8696,148.8032,170.3409,1.694935,886.7136683,7.888875,160.6511,274.577,11.07408,1.706486,1.291918,0.7437186,0.3106043,255.928,1.057252,194.5334,6.41E-05
2015/12/25 4:05,2.547161,513.1513,267.2071,8.354781,334.4527,2.437318,19.94046,2.214906,917.433,148.8032,170.3922,1.694935,891.7681333,7.889195,160.5486,272.8147,11.15099,1.709434,1.27232,0.7417982,0.3102841,256.2003,1.025214,194.5655,6.41E-05
2015/12/25 4:06,2.428658,511.1494,267.2071,8.353179,334.3245,2.439753,20.0557,2.211318,919.8363,148.8032,170.1871,1.702496,896.875795,7.886632,160.6511,272.3981,11.18944,1.711484,1.268733,0.7417982,0.3084905,256.4246,1.08929,194.966,6.41E-05
2015/12/25 4:07,2.648368,514.5251,267.2071,8.352859,334.3758,2.435011,20.12613,2.212343,923.0406,148.8032,170.4691,1.69737,901.0202533,7.886632,160.6255,272.1738,11.18944,1.707767,1.261688,0.7419262,0.3082983,256.2324,1.057252,194.966,6.41E-05
2015/12/25 4:08,2.586555,515.585,267.2071,8.351577,334.1964,2.439625,19.94686,2.211959,926.0046,148.8032,170.546,1.694935,906.91618,7.885991,160.6767,271.9174,11.26634,1.706357,1.254259,0.7415421,0.3093873,255.96,1.041233,194.5495,6.41E-05
2015/12/25 4:09,2.479582,518.0579,267.2071,8.354461,334.1707,2.437062,20.09412,2.212215,927.6468,148.8032,170.5204,1.700445,911.3676,7.885991,160.5229,271.7572,11.18944,1.710972,1.255156,0.7437186,0.3084905,256.2484,1.041233,194.8218,6.41E-05
2015/12/25 4:10,2.475098,517.0766,267.2071,8.35382,334.1707,2.440137,20.13893,2.212984,932.7336,148.8032,170.4435,1.699164,916.9994817,7.885991,161.01,271.7893,11.30479,1.706998,1.237479,0.7415421,0.3091311,256.1202,1.121328,194.7898,6.41E-05
2015/12/25 4:11,2.655735,517.7439,267.2071,8.353499,334.1451,2.4427,20.11653,2.213624,933.9753,148.8032,170.5973,1.697882,920.9933267,7.885991,160.6255,271.3407,11.11254,1.70546,1.259255,0.7437186,0.3106043,256.1202,1.169384,194.6616,6.41E-05
2015/12/25 4:12,2.565737,520.7271,267.2071,8.354781,334.0425,2.439881,20.11973,2.212728,935.4973,148.8032,170.4691,1.701855,925.86452,7.885991,160.7536,271.1805,11.30479,1.708408,1.264634,0.7437186,0.31022,256.2003,1.105309,194.7898,6.41E-05
2015/12/25 4:13,2.427377,516.7626,267.2071,8.35382,333.9913,2.440778,20.13253,2.212343,938.5414,148.8032,170.7254,1.700445,930.414625,7.886632,160.7536,271.0523,11.18944,1.709049,1.282439,0.7435906,0.3084905,256.0882,1.08929,194.7738,6.41E-05
2015/12/25 4:14,2.648048,521.0018,267.2071,8.35382,333.9913,2.437318,20.15814,2.213881,943.3879,148.8032,170.5973,1.701214,936.386825,7.884389,160.8306,270.796,11.18944,1.709305,1.268861,0.7435906,0.3083624,256.3445,1.08929,194.8218,6.41E-05
2015/12/25 4:15,2.612177,524.0636,267.2071,8.35382,333.735,2.440393,20.22857,2.213881,944.95,148.808,170.5204,1.702368,942.0699783,7.885671,160.6511,270.6678,11.18944,1.711356,1.27232,0.7433345,0.3083624,256.4406,1.057252,195.0622,6.41E-05
2015/12/25 4:16,2.480223,521.0018,267.2071,8.352859,333.7862,2.433473,20.0525,2.214649,947.5936,148.808,170.8024,1.700061,945.7369767,7.886952,160.9075,270.5076,11.34325,1.70828,1.271423,0.7435906,0.3104122,256.1683,1.041233,194.8859,6.41E-05
2015/12/25 4:17,2.452039,526.6935,267.3033,8.357985,333.5555,2.435395,20.17095,2.210678,950.4775,148.808,170.6485,1.700573,950.6972583,7.889195,160.9075,270.3474,11.34325,1.706742,1.225695,0.7433345,0.3083624,256.1683,1.057252,194.7738,6.41E-05
2015/12/25 4:18,2.665023,523.1215,267.3033,8.363112,333.3761,2.441419,20.21576,2.214009,953.8019,148.808,170.5717,1.696088,955.7408333,7.885991,160.6767,270.2192,10.99718,1.70687,1.262585,0.740902,0.3084265,255.96,1.009195,194.5815,6.41E-05
2015/12/25 4:19,2.559972,525.83,267.3033,8.360229,333.3504,2.437318,20.20616,2.214649,955.2038,148.808,170.7254,1.695063,961.15098,7.888875,160.8818,270.059,11.15099,1.708664,1.264506,0.7435906,0.3106684,256.0241,1.057252,194.6136,6.41E-05
2015/12/25 4:20,2.436665,525.2804,267.143,8.365035,333.2223,2.440137,20.13253,2.212984,959.4095,148.8032,170.7767,1.701086,965.47808,7.888234,160.9331,269.8347,11.15099,1.710843,1.273345,0.741158,0.3082983,256.5047,1.057252,195.0622,6.41E-05
2015/12/25 4:21,2.601287,528.9309,267.2071,8.368238,332.9915,2.439753,20.16454,2.216187,961.7326,148.8032,170.6998,1.702624,970.6844333,7.885991,160.6767,269.7706,11.07408,1.710972,1.273985,0.741286,0.3084905,256.5047,1.105309,195.0461,6.41E-05
2015/12/25 4:22,2.61602,528.8524,267.2071,8.367277,332.6327,2.441675,20.08451,2.214009,964.3361,148.8032,170.7254,1.700189,975.5191033,7.885991,160.8818,269.6744,11.11254,1.711228,1.254643,0.7444868,0.3083624,256.6489,1.057252,195.2544,6.41E-05
2015/12/25 4:23,2.505204,529.2449,267.2071,8.368879,332.7352,2.443982,20.16454,2.2126,968.0611,148.8032,170.6485,1.702368,980.307615,7.885991,160.7024,269.6104,11.11254,1.712894,1.269758,0.7439747,0.306761,256.8091,1.121328,195.3826,6.41E-05
2015/12/25 4:24,2.424174,530.6188,267.2071,8.370481,332.4789,2.440265,20.19656,2.214009,969.3428,148.8032,170.5717,1.701214,984.7404383,7.888555,160.7024,269.2899,11.11254,1.712125,1.244524,0.7435906,0.3099638,256.6489,1.121328,195.1423,6.41E-05
2015/12/25 4:25,2.665663,533.6805,267.1751,8.371443,332.4019,2.439881,20.22857,2.211318,973.4684,148.8032,170.5717,1.702496,991.4810317,7.888234,160.6767,269.1938,11.11254,1.713279,1.277187,0.7405179,0.3083624,256.729,1.057252,195.2064,6.41E-05
2015/12/25 4:26,2.578868,535.6431,266.9828,8.372084,332.2738,2.442188,20.24457,2.210806,974.4296,148.8032,170.5204,1.703137,995.1140767,7.889195,160.7536,269.2258,11.07408,1.713279,1.27296,0.7415421,0.3084265,256.729,1.057252,195.2704,6.41E-05
2015/12/25 4:27,2.468693,533.5627,267.0149,8.369841,332.0687,2.440906,2.285678,0,982.16,148.8032,170.3409,1.699292,999.70459,7.888555,160.4973,268.9695,10.99718,1.710843,1.272704,0.7438467,0.3084265,256.2324,1.08929,194.9019,6.41E-05
2015/12/25 4:28,2.536912,537.5665,266.9828,8.389708,326.8905,0.000128152,2.285678,0,1008.836,148.8032,170.5204,1.70083,991.65725,7.890798,160.7024,268.8734,10.92028,1.710587,1.282183,0.7415421,0.3095795,256.4406,0.9771569,195.0301,6.41E-05
2015/12/25 4:29,2.628511,571.8734,266.9508,8.439695,319.8667,0,2.285678,0,1012.321,148.8032,170.3922,1.699292,972.3852883,7.888875,160.3948,268.7452,10.95873,1.709562,1.261432,0.7433345,0.3106043,256.2804,1.137347,194.966,6.41E-05
2015/12/25 4:30,2.532428,600.6457,267.0149,8.441618,319.8411,0,2.285678,0,1012.24,148.8032,170.0333,1.699548,952.8076133,7.888875,160.2922,268.8734,10.99718,1.707639,1.272064,0.7437186,0.3084265,256.3285,1.025214,194.8699,6.41E-05
2015/12/25 4:31,2.420651,628.8684,267.0149,8.436491,320.2,0,2.285678,0,1012.281,148.8032,169.9052,1.701855,933.4677,7.890798,160.0359,269.0336,11.11254,1.712253,1.281927,0.7430785,0.3107325,256.4887,1.08929,195.0301,6.41E-05
2015/12/25 4:32,2.6394,658.6613,267.2071,8.433607,320.7126,0,2.288879,0,1012.08,148.8032,169.5463,1.694294,912.8550383,7.886952,159.8821,268.9054,11.11254,1.705204,1.260407,0.7444868,0.3104122,255.928,1.08929,194.6456,6.41E-05
2015/12/25 4:33,2.612818,686.8055,267.111,8.430082,321.0715,0,2.288879,0,1011.96,148.8032,169.2899,1.699292,893.1895617,7.887273,159.395,268.9054,10.99718,1.708664,1.255796,0.7433345,0.3084265,256.3926,1.057252,194.8539,6.41E-05
2015/12/25 4:34,2.493034,713.7329,267.0469,8.433928,321.5842,0,2.288879,0,1012.12,148.8032,169.3668,1.70147,872.6352167,7.885991,159.4976,268.9695,10.99718,1.709049,1.239401,0.7448708,0.3082983,256.3605,1.169384,194.7898,6.41E-05
2015/12/25 4:35,2.470614,745.2921,267.0469,8.428801,322.0456,0,2.288879,0,1011.68,148.8032,169.1105,1.695319,852.6538067,7.886952,159.1131,268.8093,10.99718,1.708152,1.245036,0.7448708,0.3100278,255.9119,1.041233,194.6296,6.41E-05
2015/12/25 4:36,2.659578,774.3784,267.0469,8.42816,322.3532,0,2.288879,0,1011.96,148.8032,168.8029,1.694422,832.6929,7.885991,158.7285,268.9695,11.18944,1.703025,1.245293,0.7449989,0.3099638,255.3993,1.041233,194.1009,6.41E-05
2015/12/25 4:37,2.362361,805.1526,267.0149,8.433287,322.7378,0,2.288879,0,1012.521,148.8032,168.7516,1.694166,813.03192,7.888875,158.6516,268.9054,10.88183,1.704435,1.249648,0.7435906,0.3104122,255.6396,1.08929,194.2451,6.41E-05
2015/12/25 4:38,0,811.747,267.0469,8.430403,323.0454,0,12.2479,2.266022,1000.705,148.8032,168.5209,1.695447,792.2987667,7.886632,158.3696,268.9054,10.99718,1.703666,1.261688,0.7446148,0.3104122,255.5595,1.041233,194.3092,6.41E-05
2015/12/25 4:39,0,813.6312,267.1751,8.438414,323.5068,0,20.26378,2.22003,973.6686,148.8032,168.162,1.698267,778.6747033,7.886632,157.6775,268.9054,11.07408,1.704178,1.262969,0.7430785,0.3104122,255.5915,1.041233,194.3092,6.41E-05
2015/12/25 4:40,0,812.061,267.2712,8.42816,323.8144,0,20.25418,2.219261,947.1931,148.8032,168.3414,1.695319,781.73738,7.886632,158.0877,268.9054,11.18944,1.702,1.259511,0.7430785,0.3106043,255.3832,1.025214,193.9887,6.41E-05
2015/12/25 4:41,0,813.0424,267.2712,8.434889,324.122,0,20.19656,2.217852,922.0793,148.8032,168.4953,1.694935,787.8377367,7.886632,158.0877,268.6491,10.68957,1.707639,1.244268,0.7437186,0.3084265,256.0081,1.105309,194.6136,6.41E-05
2015/12/25 4:42,0,813.5527,267.2071,8.436811,324.3784,0,20.27659,2.218108,896.525,148.8032,168.5978,1.695063,792.3045333,7.884068,158.3184,268.5529,10.95873,1.705716,1.244268,0.7433345,0.3102841,255.5435,1.041233,194.1329,6.41E-05
2015/12/25 4:43,0,812.7283,267.2071,8.434889,324.7629,0,20.23177,2.21798,869.769,148.8032,168.8541,1.700061,796.9084967,7.886952,158.3953,268.4568,10.99718,1.706229,1.267837,0.7432065,0.3106043,256.0722,1.057252,194.5014,6.41E-05
2015/12/25 4:44,0,813.3171,267.2071,8.432966,325.0449,0,20.23177,2.217211,843.0531,148.808,169.0079,1.694935,802.1026583,7.885991,158.6516,268.2325,10.68957,1.705845,1.28103,0.7437186,0.3103481,255.7677,1.057252,194.2931,6.41E-05
2015/12/25 4:45,0,812.061,267.1751,8.437132,325.2243,0,20.23177,2.213624,815.8165,148.8032,168.9823,1.695704,808.20111,7.884068,158.626,268.2325,11.11254,1.704947,1.244012,0.7433345,0.3102841,255.7517,1.009195,194.2931,6.41E-05
2015/12/25 4:46,0,810.2162,267.3353,8.408934,333.6324,2.483709,20.20296,2.212728,790.3422,148.8032,169.3156,1.695319,812.518595,7.884389,158.8823,268.1043,10.99718,1.707126,1.270783,0.7433345,0.3104122,255.9119,1.08929,194.4053,6.41E-05
2015/12/25 4:47,0,779.8738,266.9828,8.372084,337.7596,2.481146,20.10372,2.211447,794.2675,148.8032,169.3668,1.694807,817.219935,7.884389,159.0361,268.0723,11.18944,1.704563,1.25887,0.7432065,0.3102841,255.8318,1.025214,194.3092,6.41E-05
2015/12/25 4:48,0,752.4361,267.111,8.374006,336.7598,2.475763,20.25098,2.212087,795.9097,148.8032,169.4437,1.69801,822.1154917,7.88503,159.3438,267.848,11.07408,1.705845,1.257974,0.7424383,0.3104122,255.7838,1.105309,194.4053,6.41E-05
2015/12/25 4:49,0,722.1722,266.8867,8.372404,336.1702,2.47602,20.11973,2.216187,800.1555,148.8032,169.5719,1.695319,827.4955217,7.886632,159.4976,267.7519,10.95873,1.704947,1.255156,0.7435906,0.3104122,255.7677,1.025214,194.4213,6.41E-05
2015/12/25 4:50,0,693.0074,267.0149,8.370481,335.7088,2.47115,20.15174,2.212728,802.118,148.8032,169.777,1.69801,832.9447667,7.886632,159.677,267.6557,10.99718,1.705076,1.254259,0.7433345,0.3103481,255.8318,1.041233,194.2931,6.41E-05
2015/12/25 4:51,0,661.8015,267.0149,8.375288,335.5294,2.468587,20.19015,2.218364,806.4839,148.8032,169.6232,1.700445,837.4923067,7.886632,159.395,267.6237,10.99718,1.709305,1.265531,0.7437186,0.3083624,256.1042,1.121328,194.5495,6.41E-05
2015/12/25 4:52,0,632.99,267.0149,8.372404,335.0936,2.467305,20.16774,2.213496,808.8071,148.8032,169.9564,1.700445,843.0690717,7.886632,159.7539,267.3673,11.07408,1.707767,1.267709,0.741158,0.3084905,256.2324,1.105309,194.7898,6.41E-05
2015/12/25 4:53,0,604.3354,267.0149,8.371122,334.9654,2.465383,20.19015,2.216699,813.6536,148.8032,170.0333,1.699805,848.4997467,7.886632,159.7795,267.4314,10.80492,1.707639,1.268093,0.7437186,0.3106684,256.1042,1.057252,194.7097,6.41E-05
2015/12/25 4:54,0,574.1108,267.0149,8.374006,334.8372,2.467177,20.08771,2.212984,815.6563,148.8032,169.8026,1.697242,853.0306283,7.88503,159.8052,267.111,10.95873,1.706229,1.25016,0.7424383,0.3105403,255.9119,1.041233,194.4533,6.41E-05
2015/12/25 4:55,0,546.0059,267.0149,8.372404,334.5296,2.462948,20.18055,2.214777,819.8218,148.8032,170.0077,1.698267,858.3094067,7.887273,159.7795,267.143,10.95873,1.70828,1.257205,0.7425663,0.3081703,256.1042,1.105309,194.6296,6.41E-05
2015/12/25 4:56,0,517.5476,267.0149,8.371443,334.4014,2.463333,20.16454,2.217852,819.7418,148.8032,169.8795,1.697242,864.0175617,7.885991,159.8821,267.2071,10.95873,1.705845,1.27232,0.7415421,0.3083624,255.944,1.057252,194.4213,6.41E-05
2015/12/25 4:57,2.648048,493.2894,267.0149,8.371443,334.1964,2.461026,20.18055,2.214137,824.0275,148.8032,169.7513,1.69737,868.2530183,7.885991,159.9846,267.0469,10.99718,1.710074,1.262713,0.741286,0.3084265,256.2484,0.9771569,194.7257,0
2015/12/25 4:58,2.60417,494.5847,267.0149,8.371443,334.1707,2.458206,20.18375,2.212343,828.874,148.8032,170.0846,1.699933,873.4785917,7.884389,159.8564,267.111,10.95873,1.707639,1.254003,0.7433345,0.3082983,256.2003,1.041233,194.7417,6.41E-05
2015/12/25 4:59,2.490792,494.5847,267.0149,8.368238,333.9913,2.457438,20.21896,2.21119,828.2332,148.8032,170.1359,1.698523,879.0572983,7.885671,160.1128,266.9508,11.07408,1.708408,1.265275,0.741286,0.3089389,256.0081,1.057252,194.4053,6.41E-05
2015/12/25 5:00,2.48791,496.4689,267.0149,8.374006,333.8631,2.460001,20.20296,2.214777,833.1598,148.8032,170.059,1.697626,884.2123833,7.886632,159.7795,266.8546,10.95873,1.708408,1.282567,0.7421823,0.3103481,256.1523,1.057252,194.6456,6.41E-05
2015/12/25 5:01,2.637799,497.0184,267.0149,8.36952,333.6068,2.460385,20.18375,2.214265,838.6071,148.8032,170.264,1.695576,888.6484267,7.886952,160.1897,266.8226,10.92028,1.707383,1.255156,0.7433345,0.3106684,256.1042,1.041233,194.6136,6.41E-05
2015/12/25 5:02,2.557089,497.8035,267.0149,8.367918,333.6068,2.456156,20.20296,2.216571,842.8127,148.8032,170.2128,1.699805,892.9050333,7.88503,160.0359,266.6944,10.88183,1.703666,1.269374,0.7437186,0.31022,255.7998,1.041233,194.4053,6.41E-05
2015/12/25 5:03,2.431861,497.568,266.9828,8.368879,333.4786,2.456412,20.16774,2.214009,843.2133,148.8032,170.0333,1.695576,898.3798967,7.886632,159.8564,266.6944,10.95873,1.707126,1.255412,0.7416701,0.3103481,255.928,1.137347,194.4854,0
2015/12/25 5:04,2.646126,501.0615,266.9828,8.3692,333.4786,2.457694,20.08451,2.212984,845.0958,148.8032,170.264,1.701727,903.3786183,7.886632,159.9846,266.6303,10.95873,1.708664,1.255284,0.7415421,0.3083624,256.4727,1.105309,194.9821,0
2015/12/25 5:05,2.606412,500.5904,266.9828,8.368879,333.3504,2.457053,20.16454,2.212728,848.9009,148.8032,170.1615,1.694935,908.7343067,7.888234,160.0359,266.6303,10.80492,1.706101,1.261944,0.7435906,0.31022,255.9119,1.105309,194.4533,0
